-4.690993176181044352e-08 -3.165134767081554266e-08 4.205489635125132108e-10 1.798395299300861430e-09
-1.654965779307178275e-08 -3.167876978055255835e-08 -5.433143976819031939e-09 1.380424738262424092e-09
-8.348911499013714270e-08 4.398730392165514640e-09 -3.253994530476369144e-10 1.973613963313842318e-09
-6.460034090140335549e-08 9.049462882539745060e-09 -4.974669912120062627e-09 -1.170672662938477474e-08
-1.583460270288884881e-08 1.843563829167918437e-09 1.517074840234477028e-09 1.984226940494730829e-09
1.512562130604643151e-08 2.118291554037315345e-09 2.370845764934312338e-09 1.996867671597492675e-09
-3.575006490484796165e-08 5.976314871903174253e-10 -8.291866519799003006e-11 9.040193429478170383e-10
-3.887699282264577227e-08 5.699203697191579407e-10 -1.691145531247516927e-10 9.027857509102691800e-10
1.209356552753453088e-08 2.092105414821913879e-09 2.287903124785820287e-09 1.996492457821189100e-09
-5.177330911944161046e-08 -1.257662236598880926e-08 5.361538526185134288e-12 1.467612723763612830e-09
-1.513385743208301658e-08 -1.908788276272077400e-08 9.659992353187445137e-10 1.446370009867111660e-09
-5.454890579369113387e-08 1.500145822477158841e-09 4.495826689122855831e-10 1.968559802715220373e-09
-1.620332888847789770e-07 -9.717704458953716273e-09 -2.587409750998249199e-09 1.872551386710090842e-09
1.294533516707279070e-08 2.098285878485881922e-09 2.310107178109307327e-09 1.995186690324834192e-09
-3.164805455105213726e-07 -1.399379079677998664e-09 -7.339018426824158316e-09 1.285341510550478497e-09
-3.890059012706005115e-08 7.743661975289681054e-09 -1.244354182169920896e-08 2.008527967963812768e-09
-8.198400930795695416e-08 1.879020984138443554e-10 -1.357388686556483878e-09 8.857797713363211620e-10
1.110422098806969381e-08 2.083340705559796652e-09 2.260618746446249706e-09 1.996086086172314810e-09
-3.252259486290142618e-09 -8.511620706642573236e-09 9.785297281233490479e-09 -6.053102839176289937e-08
1.184007018053307987e-08 2.089666997154892593e-09 2.280736368823228341e-09 1.996162249725346418e-09
-6.160438989814538544e-08 3.685081252645060702e-10 -7.956106613455392881e-10 8.938196548555503125e-10
-6.232319349582040403e-08 9.456114870779936516e-09 7.057671015156598693e-09 2.007344131152978323e-09
-4.686602136207613411e-09 1.942358416504906203e-09 1.824377033541764319e-09 1.988624894363626477e-09
-1.841420232180116092e-08 1.390934099692468659e-09 1.023635189621518207e-09 1.552167493642128363e-09
-3.417611499652532266e-07 -1.474595738418739933e-09 -7.889642632325765110e-09 1.424605160749093990e-09
-9.187982385447543469e-08 -8.769786860991001086e-08 -1.220760403611344569e-09 1.490163040444353203e-09
8.904346967487420808e-09 -4.582640120917152159e-07 9.902768214642130780e-09 -9.259443512214446398e-07
-5.136578529165215701e-08 -1.487762677823619758e-08 4.191849960748644552e-10 1.884536393571502878e-09
-4.317197613009033927e-09 1.367040687956574414e-09 1.265975886304966728e-09 1.408491845482942382e-09
1.335271431809946332e-08 -7.590983657443249609e-09 1.687254150035831623e-09 1.367866466409010587e-09
-1.258003393720354493e-08 5.185400165219970189e-09 1.320346670178113026e-09 2.003851505041751783e-09
-5.592023555731223222e-09 -6.651962799232192256e-09 1.737124160464375698e-09 1.943037906734529106e-09
-1.108281717216236874e-07 1.002780267092856044e-09 -1.100500736060076355e-09 1.948021080769270435e-09
-2.506245732007744848e-08 1.332016663768654855e-09 8.403715334692626520e-10 1.549544716704108716e-09
1.335203626687067635e-08 2.102659434012541482e-09 2.322035514786185345e-09 1.996270454186819248e-09
-1.530706517369955118e-08 8.325440120857087601e-09 1.579329688623508625e-09 2.019484987763912674e-09
-4.770460974907483805e-08 -1.573786014092924258e-08 -2.217502587147057213e-08 -3.403451587822746186e-09
1.349011169023984240e-08 -6.283784646711680023e-08 1.856902364213196304e-09 1.657099053956518920e-09
-9.599392069438814603e-07 -3.659526138957140156e-08 -1.892365173392329671e-08 -5.339191761338549569e-08
-2.094930856787094872e-08 -2.312603092340344060e-08 -1.864485662383919287e-08 1.854030258128248655e-09
-3.792723686839262526e-08 1.648314191849442797e-09 9.085773058163560947e-10 1.976156339859656153e-09
-1.240730291089892890e-08 8.044971511004173780e-10 5.605403941806643805e-10 9.132282041967705320e-10
-5.255727778307085998e-09 1.188107027277082051e-08 1.880976699030931065e-09 2.040968648317713383e-09
-7.196021003320026330e-09 8.918344234472889063e-09 1.806452361231877558e-09 2.025114469984788260e-09
-1.797577082612328624e-07 3.905341125790936790e-10 -3.001882855286749582e-09 1.919164170382651253e-09
-1.373695391055432108e-08 7.927136639156404930e-10 5.238876629502674085e-10 9.127036488091694769e-10
2.910276761883032044e-09 -1.968506087001749467e-09 1.437055365071415889e-08 1.392977990528134164e-09
-3.911530506327780591e-08 4.534205248508640231e-10 -2.880220258582596270e-10 7.877641339890590346e-10
1.962841508926732041e-09 2.002280530749101711e-09 2.008600423337739617e-09 1.992441251827846831e-09
-1.745821093425996076e-08 -1.259238196532922808e-08 -5.395267033976823747e-09 1.909608370836962812e-09
-1.971333433999972961e-08 1.359388375461880879e-08 -9.596537928923365159e-08 1.272171586068023772e-08
-5.572518099244142125e-09 9.619832200574656164e-09 1.418204711783956041e-08 2.027427213001848036e-09
-8.206103489823753185e-08 -1.681627167570360644e-08 -7.972615748171027988e-09 1.286796650535494715e-09
1.158260393125071159e-09 1.564387031052058365e-09 1.563163393333454336e-09 1.559888948947559034e-09
-7.595609241893889074e-09 1.916245863997603054e-09 1.743877886519282184e-09 1.987078781119225074e-09
5.286563067649711686e-09 2.031398456128776536e-09 2.099906607797119217e-09 1.993347960369703369e-09
-8.388375739944169016e-09 4.777331319945820260e-09 1.324987002082179149e-08 -1.442570978289528441e-07
-6.902812981195459731e-09 1.922612349582325248e-09 1.763186969070667063e-09 1.987623800799554206e-09
3.557257077253041544e-09 -2.882598759590394275e-08 1.828880526947578717e-09 1.830723361261708864e-09
-1.070222652380029394e-08 1.459278325364045531e-09 1.236221030758013977e-09 1.555209914890161564e-09
-3.789841917602591785e-08 5.066013558401561666e-09 9.335475953645892494e-10 1.993371230970811854e-09
-9.742622455301072531e-10 1.162633035068481582e-08 -8.390876898430570666e-08 6.429918524889666107e-09
-2.303656609121774361e-09 1.963147936859244962e-09 1.889758381881643695e-09 1.989170870539235335e-09
-5.392633206514945234e-09 -3.039482602927200214e-08 1.152266637811690502e-09 1.390717648744776795e-09
-7.519441194308453813e-08 1.317406034991260341e-09 -1.193172539889719887e-10 1.960682350620107755e-09
-1.697527550734573270e-08 1.833896059463737641e-09 1.486042605601589323e-09 1.984306145667755443e-09
-2.144622283925338247e-09 1.964885671416936990e-09 1.894448431482297363e-09 1.989627720839915535e-09
9.503450003782194321e-09 -4.514225812615580439e-09 2.168420909134992381e-09 1.960377082155365111e-09
-2.213748880024104236e-08 1.788364032943208685e-09 1.343944026169341654e-09 1.982529005500496994e-09
-4.242719152561216851e-09 1.947286291999361322e-09 1.837539936699785709e-09 1.989993120491950690e-09
-7.941765620758142771e-09 1.483741779069902564e-09 1.312315006979949702e-09 1.556298933466721270e-09
-2.670797208382682508e-08 -4.776454024869994529e-10 7.351285118037662404e-09 -1.928572801937777202e-08
-2.886146017623579975e-08 1.298349557526464933e-09 7.356494442393761459e-10 1.548045987025204127e-09
-5.897677563073210621e-09 1.123641910935462865e-08 -4.906381871820099294e-09 2.036664533823668016e-09
-4.716034900150980530e-08 1.565619568792031099e-09 6.532490124860198089e-10 1.971470251207810350e-09
6.395136832905092687e-09 2.041668908720196440e-09 2.130881277025357913e-09 1.994320549634177684e-09
-3.792663251864536211e-08 1.648827135833007417e-09 9.090673341511881629e-10 1.976765459360915740e-09
-3.293079339770571451e-08 -1.202143861642226627e-08 -6.643513055579492139e-09 4.395883163189042585e-09
-1.133498298004667958e-08 1.883334058966503834e-09 1.641011198302616979e-09 1.985875282840884643e-09
6.968795446467564447e-09 -5.307181968263085898e-08 1.328505704430411694e-09 1.276603640980250384e-09
-2.463084186899753027e-08 1.766051739309075900e-09 1.275011728820239212e-09 1.981285978284580201e-09
-5.115108171657601835e-08 1.550327333603778662e-09 3.249394223188106970e-09 1.970269284634509502e-09
-2.511031272614791033e-07 -6.711761576398526129e-10 -5.390592775704177769e-09 1.460370300812232721e-09
-1.951745067023323240e-08 1.810820291675654310e-09 1.415455929192105988e-09 1.982647249686423197e-09
-5.169482737808361996e-08 -5.316118843969008046e-08 1.344285384664143872e-10 1.685395904759108719e-09
-1.159550629756220198e-07 -4.869241199215592152e-08 -2.020490885414116426e-09 1.256667192869207743e-09
-5.759047912622427939e-09 8.634145870241823787e-10 7.438040503328589307e-10 9.158509811347718783e-10
-6.499781078994788612e-08 -4.338753785242669502e-09 -2.988597141294959187e-10 1.506025488613970157e-09
-8.092496348723060606e-09 1.333583649769523064e-09 1.161907217225223251e-09 1.407002467223446722e-09
2.174014395113488205e-09 8.904113534924130896e-09 2.064041487349442476e-09 2.028303070931918162e-09
-1.841896129352380141e-07 3.514807249485097477e-10 -3.123843861653767794e-09 1.917683082453329611e-09
1.075218862298782303e-09 1.993420194305504605e-09 1.983205535540312187e-09 1.990897967709898853e-09
-2.834034815034528368e-08 1.733730928560376904e-09 1.173272456605060950e-09 1.980486459629496706e-09
-1.883545251715523942e-08 1.816970027231200165e-09 1.434354380705010156e-09 1.983043087034038160e-09
-5.777358701476921463e-09 -1.957862327528860804e-08 -3.188745350260216154e-08 1.878341173947650807e-09
1.061945424755451070e-08 2.077673711822987893e-09 2.245992693752683318e-09 1.994269116188791580e-09
-3.533622663788511922e-08 1.670654139294093011e-09 9.794204878540805189e-10 1.976432129261321245e-09
-5.207527300607813549e-08 -1.234694260667666562e-08 -2.663905175697374166e-08 1.898786282240615753e-09
-2.130620792991257225e-08 1.795940104409104001e-09 1.367053948751437213e-09 1.983107811179603968e-09
-1.447019896405220340e-07 -2.214009384984624635e-08 -9.809523775519421260e-09 1.814997082816118671e-09
-1.919300192725424542e-08 5.299085672280937815e-09 -8.449684070076802002e-08 1.160252600546821394e-08
-1.434777033040426756e-08 -4.978565303789061119e-09 1.509319268403981654e-09 1.949904896791370094e-09
-7.841310084294240765e-08 8.592184449781382957e-10 -6.302751238273267417e-10 1.528497564106180326e-09
7.602713308077361109e-10 6.486955204728052943e-09 -3.638273029714665371e-07 1.096864333609468043e-08
6.364210057227430532e-10 1.989425721730936421e-09 1.971011065075974356e-09 1.990598074354970285e-09
-5.693585798035101821e-09 8.459508634836580647e-09 8.004459227409287038e-10 9.555403617950740996e-10
-1.145273955029782530e-08 1.907953826639719086e-09 -2.871974620417370794e-09 1.321390687627105210e-08
-2.484484922534618646e-06 -2.003317195059785555e-08 -6.653232375544464797e-08 1.011129345993135667e-09
-3.495242005845872906e-08 6.047002878212207834e-10 -6.093104425121291504e-11 9.043340186797419234e-10
2.972201618735131152e-09 -2.813813346472573455e-08 -5.792120952355391360e-09 -9.081889372970972655e-10
7.110411868565412301e-09 -5.028543746292328551e-08 1.212901880288338451e-08 1.720774438874880483e-09
-4.132217942244629897e-08 4.963301841669645807e-09 8.396257478803530041e-10 1.992906777194967702e-09
-1.098393908422681689e-08 1.887398566757924687e-09 1.651577080108325317e-09 1.987158039575807252e-09
-1.176851992768037020e-07 -1.737566401596951745e-08 5.536416327572031946e-09 -2.476852092580802795e-08
-5.474078661203943689e-08 -4.836026285775160829e-08 -3.345964309636157124e-10 1.279718220956937058e-09
-2.565251955261091258e-08 1.057494751601464700e-08 -3.927548760778540661e-08 2.028199553204400445e-09
4.429970245493664297e-10 -1.579175294750857490e-08 7.941254209984694461e-10 8.310379034866161290e-10
6.394348122959618989e-09 2.040999773620047893e-09 2.130242124197172549e-09 1.993525603995262594e-09
-1.561474700619161227e-08 9.067545816400038809e-10 -7.185077504492270872e-09 1.551006331738997716e-09
-6.020921625163178776e-09 -5.017023691053109909e-09 7.307690395441849094e-09 1.951162258812514659e-09
4.910684262082663969e-09 2.027410434900694182e-09 2.088932739504625051e-09 1.992411082083447108e-09
-1.764806894765177808e-08 4.357051130969918725e-09 -7.534065758833729880e-09 1.090088409722942860e-08
-3.847900784991977383e-10 1.980481463279105310e-09 1.942959399287273364e-09 1.990321985323511434e-09
1.274055852650445298e-08 1.140159527710148682e-09 2.298799681445207143e-09 1.991715563294784349e-09
-1.786638985631788839e-08 1.198907004563116852e-08 -1.639148719833882690e-08 9.851230041330149315e-09
-5.185659081574339210e-08 1.239495350023305107e-08 1.203933634562970868e-08 9.594246416707856947e-10
-4.686602136207613411e-09 1.942358416504906203e-09 1.824377033541764319e-09 1.988624894363626477e-09
-5.490826378395964190e-09 -4.178896710099082236e-08 1.067303829199615620e-09 1.331183577754412437e-09
-1.848800611071077188e-09 -1.951608024547288431e-08 1.748299169064877565e-09 1.878592676706688513e-09
-3.076096160431460812e-08 1.281516004405383310e-09 6.832883996245022209e-10 1.547296622185813044e-09
9.713030363215096628e-09 1.640200174754593748e-09 1.798981427188331297e-09 1.563263857610543079e-09
1.100259759058249754e-08 -6.403926745309110310e-08 4.359288964033664022e-09 -2.640777387775993205e-08
-1.181217616277530914e-08 -8.815141715193374262e-09 -1.267048722009949967e-08 -3.210275303024667753e-09
2.503672696564368534e-09 -2.576753990358421670e-08 1.402836082163773373e-09 1.417630922613286230e-09
5.630192477894124986e-09 3.480556642568206220e-10 1.725648428019725237e-09 1.983517256157946632e-09
1.423496322693924556e-08 2.109714678765440701e-09 2.345656649871233323e-09 1.995695456419814332e-09
-1.857995463507958201e-08 -6.734102529370949451e-10 8.589944221926995607e-10 1.392869970989911069e-09
-1.740972596940497049e-07 4.406932078106785681e-10 -2.845852986491489374e-09 1.921392869694513809e-09
-7.964732745316168060e-09 7.264783611758543346e-09 1.772551271338209814e-09 2.015150674940848131e-09
-2.912676889520073197e-08 1.220493537022879370e-08 -4.571457338157037036e-09 9.548714356802681187e-09
-8.675029873133945821e-09 1.907453585526164841e-09 1.714844503585560603e-09 1.987580642935803615e-09
7.822662362693810155e-09 -5.694034953910485384e-08 -3.733863144609817930e-08 1.687875550087258657e-09
-3.025096506557496421e-08 5.319771060825501737e-10 -4.367048432213823014e-11 7.912611699064384861e-10
-5.187804850278053154e-08 -2.473037284248856906e-08 -8.526545732685138585e-11 1.404109714707138871e-09
2.592322169971068063e-09 -2.184911656736818814e-08 8.095031338756781750e-10 8.001549809313240248e-10
-1.773742374158542633e-08 -2.759062541867625682e-09 1.225496830236500636e-08 -1.860914674182305928e-08
-7.325581363452405488e-08 5.308147488059992116e-09 3.830288472853153579e-09 -2.818303454910747070e-08
-6.444133269073825685e-08 1.052827101906264397e-08 2.437926221938371302e-10 2.013665039972816743e-09
-6.447343324903262483e-09 1.496985484355249797e-09 1.353509770695367750e-09 1.556888492130489159e-09
-2.240784918172939224e-07 -1.471338404841244933e-12 -4.222897955744638385e-09 1.902602670145247672e-09
-3.013598290630325739e-08 6.473839886369711476e-10 7.183731110824573338e-11 9.062341323621439779e-10
-1.798323797832322190e-08 1.824416623042782468e-09 1.457747542150474024e-09 1.983252505902928068e-09
-1.798215020549909676e-08 1.825339531923607481e-09 1.458629113715130888e-09 1.984348876871472697e-09
7.909468559023603637e-09 6.543356573930966850e-09 7.616062974608872589e-09 -1.855138243945357504e-08
1.062301050348674853e-08 6.915598412573526528e-09 2.281244415456531934e-09 2.019825393193226098e-09
-5.835158771753067026e-07 -3.617047953828039470e-09 -1.455377558331160179e-08 1.329231453912684049e-09
-6.734234634935568800e-08 1.380439172469642995e-08 -2.483285325304750059e-08 -1.042367092511476632e-07
9.297538801972685513e-10 2.643175120501227757e-09 1.983896040249713299e-09 1.994240314216830554e-09
-3.208202501380107214e-08 1.699249348003632575e-09 1.068897468829683776e-09 1.977423123510393037e-09
-2.479153355906554940e-08 -1.195355347286671135e-08 -3.309276093933468419e-10 -4.945777403713204107e-09
-1.562669419424766760e-07 5.989339558278202900e-10 -2.354136505814921323e-09 1.928698745592599079e-09
-3.437270674827990883e-08 -2.925421553150413578e-08 -4.852454846325107465e-09 -4.093344648562305010e-08
-4.784935749311931843e-09 -9.451868437992930237e-09 1.739331485910374642e-09 1.928989465711787231e-09
-2.862042068161684489e-08 1.730170217905418816e-09 1.164546231958818526e-09 1.979081555462146794e-09
-1.754976880378285442e-09 -6.584207231078385252e-09 8.027887474906398617e-10 1.945169588652157011e-09
-8.722482826879952126e-07 -6.815491228374452685e-09 -2.314155913483153643e-08 5.740157202167878148e-10
-2.916676580592570734e-08 -1.023762722880156440e-08 1.063097166187331603e-09 1.916370436466314994e-09
-1.863783751524654410e-08 -1.142994584130044411e-07 1.341763057432820267e-08 1.375755688367262356e-09
8.485019615845575217e-09 9.896467992542913045e-10 1.136451428392525957e-09 9.214703522068198859e-10
-7.804679655630393468e-08 2.227940332258903160e-10 -1.248856747859218488e-09 8.873330256576289647e-10
-4.210482170242802812e-09 1.947622703732251304e-09 1.838475876065911940e-09 1.990066685260727694e-09
1.019396034125216459e-08 -4.925713332204948929e-07 -1.336624905942798246e-09 -5.885295605703446904e-10
9.883320358180035664e-10 9.232104772041857031e-10 9.298001529371574488e-10 9.185128634670976423e-10
1.339817977123071091e-08 -1.267506722503824057e-07 1.335148553473372336e-08 -1.062177376528531628e-07
-4.317669425082358941e-07 -1.058406017628884922e-07 -1.597372136647502863e-05 8.521414953830592322e-10
-1.317036000458582356e-08 -7.451224080479659847e-08 -1.157219380898461832e-10 4.053303732041753814e-10
-4.731300863066535313e-08 1.565136635251170123e-09 6.498521441895929827e-10 1.972453595947263803e-09
-9.424154577396473034e-08 1.149521884562602400e-09 -6.435128245011607232e-10 1.954264082582745534e-09
-3.688496961169278457e-09 9.745653407494089668e-09 1.909143016815979263e-09 2.030985199987550884e-09
-1.426752707022555336e-08 5.345320026666785386e-09 5.421644730106410668e-10 9.362924677535411569e-10
-2.797813820952713890e-09 1.959946648302191327e-09 1.877234931233910262e-09 1.990389846767545818e-09
-4.474014230973660366e-08 4.251270553768177970e-09 -1.414354554236156238e-06 2.054197449101912859e-09
1.300985207735669789e-08 -4.881429046146431334e-09 7.952318769099023501e-09 1.229299294246890916e-08
-1.956402028460555391e-07 2.497820118768780826e-10 -3.439694585911852260e-09 1.912898429895190134e-09
-5.718451833332345820e-09 1.933655047001223567e-09 1.796344581638184214e-09 1.988747030912831016e-09
-1.133485713448417311e-08 1.883440980581099430e-09 1.641113377389581659e-09 1.986002117425636401e-09
-2.833707772973727290e-08 1.732659960538427700e-09 1.172336930110166685e-09 1.979167853294540478e-09
4.293233504079922736e-09 -5.147483039389276000e-09 2.020151186692702394e-09 1.954728980547063690e-09
4.965039608415131221e-10 7.124147540204243977e-09 -1.872895323647344728e-08 2.019256357877244684e-09
-2.163734987794245852e-07 -4.755034987640744374e-09 -7.088250815802664440e-09 8.132643586933890469e-10
-2.412413788819408467e-07 2.647093464121583236e-09 -3.890799328972493261e-10 -5.126470117091076457e-08
-7.197816347275248060e-07 -5.464318031189639700e-09 -1.893871262041062148e-08 6.341647379955620134e-10
6.448530485253730055e-09 8.388718454430655931e-09 2.177152882403113620e-09 2.026165171669243068e-09
5.286742288468959360e-09 2.031550557656858396e-09 2.100051910247761304e-09 1.993528596154448716e-09
-7.691058774478302455e-08 2.328632182778086029e-10 -1.217536381687064555e-09 8.877812669281988075e-10
-3.622457789093439205e-09 1.952144384732252218e-09 1.854042254585136203e-09 1.989471440632329080e-09
-5.786338415841702852e-08 2.872733555458574539e-10 -8.048255362072361529e-10 7.803679030238517015e-10
-3.728109772866891651e-08 1.269249623253709955e-08 -4.770330694733268479e-08 2.036744552901826871e-09
-2.369139550308233191e-08 1.774783940889012489e-09 1.301287429016764826e-09 1.982144870910581432e-09
-1.105840406905597715e-09 1.974874009967481567e-09 1.923812856058436115e-09 1.990976642329068885e-09
-3.958079927877291700e-08 -9.135180973124698611e-09 -7.587694074176379099e-08 4.207440569171105837e-09
-2.949462731892864764e-08 1.292738373152861979e-09 7.181957627011306771e-10 1.547796198745477203e-09
-1.392153806749821806e-07 -2.635830768581111684e-08 -2.080023007644567210e-09 1.793596120905047853e-09
1.073583882448844303e-08 1.649264395665932283e-09 1.827175835827135374e-09 1.563667361754848227e-09
-1.922523197792924922e-08 1.813431228288459824e-09 1.423530977959705425e-09 1.982788014415098400e-09
-4.383621477789486725e-08 1.596437198112029794e-09 7.461482697344522756e-10 1.974411665214498151e-09
-4.856547629524261603e-08 1.553171514808449735e-09 6.145199594492608644e-10 1.970920301959437994e-09
-6.507547649047254172e-07 -4.966983580135512005e-09 -1.714827839185830128e-08 5.464686556941779123e-10
-5.171757051317445005e-07 -6.924919343191242191e-08 -1.278317752807744124e-08 1.439366291227925610e-09
-3.956870957474657483e-08 -1.219926868427844666e-07 -5.941212497744029252e-10 7.520353116767004933e-10
1.035104689787402298e-08 -1.046094062015329983e-07 1.469686283538176657e-09 1.438769259996808114e-09
-2.560081949301011781e-08 5.731871159091358409e-10 8.451393090998534151e-11 7.930956805515207806e-10
-9.505886235727883803e-09 -3.735165087784225878e-08 1.408476210920850495e-09 1.782179373554728681e-09
1.082641640716091830e-08 2.080191612139930685e-09 2.252335267289202079e-09 1.995171609177576693e-09
-1.974855735388381683e-07 2.341119531946607912e-10 -3.489925958812567712e-09 1.912991265120341728e-09
-1.576584114091501430e-08 1.845168879682904782e-09 1.519898712507931108e-09 1.985448968407347448e-09
5.684284490694276350e-09 2.033937791946523059e-09 2.109951393650887289e-09 1.992322161773419924e-09
1.201851466847056250e-08 1.511809244797868720e-09 1.716280869993201548e-09 1.414936383102029537e-09
1.022952092393091986e-08 8.907188270407343310e-10 1.072201555360115229e-09 8.072309672622014261e-10
-1.665385230351490119e-08 1.835975207242644367e-09 1.494185508979635949e-09 1.983509631261780598e-09
6.615040190453003558e-09 2.042186232975855371e-09 2.135608305512208462e-09 1.992689350544749172e-09
7.909887441221293339e-09 -1.893530668615750896e-07 7.896075043825058229e-10 9.939459034356998456e-10
-4.722330731433245831e-08 1.135625210689433844e-09 2.294926796286203552e-10 1.540802126910799363e-09
-1.536406397799955337e-09 1.971133969534300727e-09 1.912014556286913971e-09 1.990897664408907137e-09
-5.122451296970579124e-08 1.529829443423829251e-09 5.414292613895303281e-10 1.970138621212857333e-09
-6.950532328512015055e-08 -2.779917705027213978e-08 -1.732808332019808887e-10 1.810346970303086012e-09
-6.574760232513568762e-08 -4.339905647531675700e-09 -1.055061773912067058e-09 7.534593978409387807e-10
-2.525011099993984421e-08 -2.326671530409648235e-08 1.076745653241753171e-09 1.849696803631536453e-09
-4.085142401379477277e-09 1.948044031932255642e-09 1.841288039574588573e-09 1.989288908745234599e-09
-1.140486354047784642e-08 1.882492219479852023e-09 1.638877442737471107e-09 1.985580389179312303e-09
-1.835923820521590876e-08 1.822203878825431748e-09 1.448426676256689913e-09 1.984447344134991352e-09
-3.280971903419426388e-08 1.114537391140339111e-09 4.805602170813426232e-10 1.397251372891583344e-09
-4.911966449460826045e-07 -3.552965117966396482e-09 -1.274995064420680253e-08 6.094153022056054506e-10
-2.906366297545049024e-08 1.726220896503108165e-09 1.152308115230112861e-09 1.978881211006195223e-09
-3.799281207005885054e-08 7.845319145181601890e-09 3.866106209600977764e-10 1.430594421193776474e-09
-1.077666067877489011e-08 1.889044717282293815e-09 1.657112955308824273e-09 1.987010921131154713e-09
-1.569373951793954186e-08 1.844483813416477034e-09 1.520651668813829734e-09 1.983888401581575709e-09
-2.506713968132413510e-07 -2.370437577116462353e-10 -4.955859691053816469e-09 1.892227477843830207e-09
-5.759047912622427939e-09 8.634145870241823787e-10 7.438040503328589307e-10 9.158509811347718783e-10
-6.338769201602425464e-08 9.923749743256849398e-10 -2.160895431727238954e-10 1.534425179061582908e-09
-8.821477864361196459e-08 1.202039638143495858e-09 -4.782126467227837870e-10 1.955571219631498643e-09
-6.561712339698264944e-09 1.497249090482444049e-09 -1.610609819004354242e-09 -2.214601818621321638e-08
-2.906392830029769902e-08 1.725995993518260285e-09 1.152093350828896529e-09 1.978613780977565708e-09
-5.124350049648010833e-08 -7.484462187296719016e-10 5.249645424892842217e-10 1.958888056334439781e-09
-6.971238752020554728e-10 1.978154508634689873e-09 1.934760890968181903e-09 1.990727975261396504e-09
7.711854618593430140e-09 -8.256045947875607753e-07 -9.909299432667334709e-10 -2.328718405428151608e-09
-4.809297198582974951e-09 8.718313635847299110e-10 7.699845726403077322e-10 9.162256635544982323e-10
-6.624551982082084957e-08 1.343588245794968554e-08 -6.742810635014302614e-08 2.030411659089733824e-09
1.948739549975998005e-09 -7.106478784522862283e-09 1.942219010415302027e-09 1.944572493615411826e-09
6.842430766486967903e-09 -2.030343460025809900e-07 6.615737908272663808e-10 9.222571704120309523e-10
